case_id,multi_poly,eia_id,p_state,p_county,ylat,xlong,p_area,p_img_date,p_dig_conf,p_name,p_year,p_pwr_reg,p_tech_pri,p_tech_sec,p_axis,p_azimuth,p_tilt,p_battery,p_cap_ac,p_cap_dc,p_type,p_agrivolt,p_zscore
402600,single,61792,CA,Sonoma,38.194832,-122.663198,16490,20210326,4,Lavio Solar,2018,CISO,PV,c-si,fixed-tilt,180,25,,1,1.3,greenfield,non-agrivoltaic,0.191464
402740,single,61989,CA,Madera,36.91629,-119.971615,103723,20220930,4,Pacific Ethanol Madera Solar Array,2018,CISO,PV,c-si,single-axis,180,0,,3.9,5,greenfield,non-agrivoltaic,-0.457515
403145,single,62689,CA,Santa Clara,37.286885,-121.814147,21370,20200807,4,Hellyer Solar Farm,2017,CISO,PV,c-si,fixed-tilt,180,10,,2.2,2.7,greenfield,non-agrivoltaic,1.198045
401627,multi,60315,CA,Imperial,33.158419,-115.531909,1021608,20210117,4,Midway Solar Farm III,2018,IID,PV,thin-film,single-axis,180,0,,20,26,greenfield,non-agrivoltaic,-0.939618
402786,multi,62052,CA,Imperial,33.186401,-115.428877,544812,20220309,4,Citizens Imperial Solar,2019,IID,PV,c-si,single-axis,180,0,,30,39,greenfield,non-agrivoltaic,0.037804
402750,multi,62004,CA,Los Angeles,34.722176,-118.28079,1528490,20210206,4,San Pablo Raceway,2019,CISO,PV,c-si,single-axis,180,0,,100,132,greenfield,non-agrivoltaic,0.350842
402233,single,61265,CA,Los Angeles,34.736999,-118.304021,435161,20210206,4,Antelope DSR 3,2019,CISO,PV,c-si,single-axis,180,0,,20,25,greenfield,non-agrivoltaic,-0.261653
402370,multi,61463,CA,Santa Barbara,34.745094,-120.510241,383598,20210519,4,Vandenberg Solar Project,2017,CISO,PV,c-si,single-axis,180,0,,20.6,28.2,greenfield,non-agrivoltaic,0.078696
401606,single,60281,CA,Los Angeles,34.705692,-118.301453,56759,20210206,4,"Central Antelope Dry Ranch B, LLC",2017,CISO,PV,c-si,single-axis,180,0,batteries,3,3.8,greenfield,non-agrivoltaic,-0.060379
403143,single,62687,CA,Napa,38.160723,-122.213851,57332,20220407,4,American Canyon Solar,2019,CISO,PV,c-si,single-axis,180,0,,3,3.9,greenfield,non-agrivoltaic,-0.037619
401973,single,60824,CA,Riverside,33.717775,-116.198272,13519,20210613,4,Valley Sanitary District WTP Solar,2016,LDWP,PV,c-si,fixed-tilt,180,20,,1,1.1,greenfield,non-agrivoltaic,0.245088
401667,multi,60386,CA,Kern,34.821143,-118.497643,863794,20211002,4,RE Garland A,2016,CISO,PV,c-si,single-axis,180,0,,20,26.5,greenfield,non-agrivoltaic,-0.828843
401738,multi,60485,CA,San Bernardino,34.904059,-117.103149,550484,20220508,4,"Longboat Solar, LLC",2016,CISO,PV,c-si,single-axis,181,0,,20,26,greenfield,non-agrivoltaic,-0.478153
402099,multi,61013,CA,Contra Costa,37.94522,-122.378508,166053,20220930,4,Marin Clean Energy Solar One,2017,CISO,PV,c-si,single-axis,180,15,,10.5,13,landfill,non-agrivoltaic,0.179836
402531,multi,61682,CA,Imperial,32.793208,-115.857433,19259,20210611,4,USG 1,2014,IID,PV,c-si,single-axis,180,0,,1,1.2,greenfield,non-agrivoltaic,-0.158745
401556,multi,60186,CA,Los Angeles,34.656363,-118.281831,1024252,20210206,4,Antelope DSR 1,2016,CISO,PV,c-si,single-axis,180,0,,50,62.1,greenfield,non-agrivoltaic,-0.194285
401731,multi,60475,CA,Los Angeles,34.680778,-118.318921,375767,20210206,2,"Bayshore Solar C, LLC",2017,CISO,PV,c-si,single-axis,180,0,,20,25,greenfield,non-agrivoltaic,-0.069267
402232,multi,61264,CA,Los Angeles,34.742062,-118.302515,2173603,20210206,4,Antelope Expansion 2,2018,CISO,PV,c-si,single-axis,180,0,,105,130,greenfield,non-agrivoltaic,-0.211682
401742,multi,60491,CA,Kern,35.283293,-118.010494,2150141,20210825,2,Springbok 3 Solar Farm Hybrid,2019,LDWP,PV,c-si,single-axis,179,0,batteries,90,119.6,greenfield,non-agrivoltaic,-0.300333
401936,multi,60777,CA,Kings,36.249391,-119.900317,2474556,20210703,4,"American Kings Solar, LLC",2020,CISO,PV,thin-film,single-axis,180,0,,128,172.3,greenfield,non-agrivoltaic,-0.003633
402599,single,61791,CA,Sonoma,38.21671,-122.542807,13285,20210326,4,Stage Gulch Solar,2018,CISO,PV,c-si,fixed-tilt,180,25,,0.8,1.1,greenfield,non-agrivoltaic,0.27544
402632,multi,61834,CA,Riverside,33.770206,-116.904249,29716,20200609,4,Soboba Community Solar Project,2017,CISO,PV,c-si,fixed-tilt,200,25,,1.7,2.6,greenfield,non-agrivoltaic,0.374874
403008,multi,62463,CA,Fresno,36.716376,-120.391855,1018771,20210430,4,Little Bear 3,2020,CISO,PV,thin-film,single-axis,180,0,,20,27.5,greenfield,non-agrivoltaic,-0.906921
403009,single,62464,CA,Fresno,36.709025,-120.414381,1128758,20210430,4,Little Bear 4,2020,CISO,PV,thin-film,single-axis,180,0,,50,65.3,greenfield,non-agrivoltaic,-0.253155
403010,single,62465,CA,Fresno,36.709126,-120.396648,1128450,20210430,4,Little Bear 5,2020,CISO,PV,thin-film,single-axis,180,0,,50,68.9,greenfield,non-agrivoltaic,-0.185229
403060,multi,62547,CA,Kings,36.204642,-119.917678,6584589,20210703,4,Aquamarine,2021,CISO,PV,c-si,single-axis,180,,,250,325,greenfield,non-agrivoltaic,-0.4331
403315,multi,62988,CA,Sacramento,38.70464,-121.47783,211374,20210304,4,Wildflower Solar 1,2020,BANC,PV,c-si,single-axis,180,0,,13.7,16.5,greenfield,es,0.175015
403384,single,63078,CA,Kern,35.213746,-119.39509,60114,20210814,4,Eagle Creek,2019,CISO,PV,c-si,single-axis,180,0,,3,4.1,greenfield,non-agrivoltaic,-0.033814
403627,multi,63416,CA,Tehama,40.122194,-122.189406,132592,20210905,4,Sierra Pacific Industries (2042-RD),2020,CISO,PV,c-si,fixed-tilt,181,25,,8.4,10.2,greenfield,non-agrivoltaic,0.151011
403657,single,63455,CA,Tulare,36.35362,-119.400731,21156,20210801,4,"RE-VFO, LLC",2009,CISO,PV,c-si,single-axis,180,0,,1,1.2,greenfield,non-agrivoltaic,-0.27711
403693,single,63514,CA,Fresno,36.585029,-119.470066,28185,20210801,4,Moonlight Packing-Phase 2,2019,CISO,PV,c-si,fixed-tilt,180,20,,1.4,1.8,greenfield,non-agrivoltaic,-0.125744
403715,multi,63545,CA,Kern,35.609422,-119.7013,741030,20210625,4,Chevron-Lost Hills Hybrid,2020,CISO,PV,c-si,single-axis,179,0,,29,34,greenfield,non-agrivoltaic,-0.506736
403821,multi,63761,CA,Napa,38.237461,-122.275553,48581,20210710,4,Soscol Ferry Solar,2020,CISO,PV,c-si,single-axis,180,0,,2,2.8,greenfield,non-agrivoltaic,-0.257706
403867,multi,63859,CA,Kern,34.830055,-118.371047,3986939,20210206,2,"Golden Field Solar III, LLC",2020,CISO,PV,c-si,single-axis,180,0,,192,240,greenfield,non-agrivoltaic,-0.203463
403891,single,63932,CA,Imperial,33.101457,-116.00026,1502086,20210608,4,Titan Solar 1 (CA),2020,CISO,PV,c-si,single-axis,180,0,,75,98,greenfield,non-agrivoltaic,-0.096559
403898,multi,63940,CA,Stanislaus,37.248616,-121.108704,668157,20210809,4,Central 40,2021,CISO,PV,c-si,single-axis,180,,,40,50.3,greenfield,non-agrivoltaic,0.116138
403903,single,63947,CA,Madera,37.087619,-120.150381,59617,20210822,4,DGS Valley State Prison,2021,CISO,PV,,single-axis,180,,,2.3,2.6,greenfield,non-agrivoltaic,-0.554841
403937,single,63993,CA,Tulare,36.547339,-119.431282,16233,20210801,4,FTF-PackingShed,2013,CISO,PV,c-si,fixed-tilt,180,25,,1,1.1,greenfield,non-agrivoltaic,-0.043188
403938,single,63994,CA,Fresno,36.73465,-120.614743,14322,20210506,4,Firebaugh-CCS-PV-1,2015,CISO,PV,c-si,fixed-tilt,180,25,batteries,1,1.2,greenfield,non-agrivoltaic,0.296314
403979,single,64055,CA,Madera,36.825592,-120.318359,97215,20210822,4,Wonderful Orchards-New Columbia,2020,CISO,PV,c-si,fixed-tilt,180,37,,5,5.7,greenfield,non-agrivoltaic,-0.236591
404067,single,64220,CA,Kern,35.734373,-119.732276,133457,20210625,4,Wonderful Orchards-Westside,2021,CISO,PV,,single-axis,180,,,5,6.9,greenfield,non-agrivoltaic,-0.383431
404068,single,64221,CA,Kern,35.501224,-119.748744,121538,20210625,4,Wonderful Orchards-Belridge,2020,CISO,PV,,single-axis,180,,,5,6.8,greenfield,non-agrivoltaic,-0.293441
404093,single,64264,CA,Los Angeles,34.131487,-118.701239,55226,20210626,4,Las Virgenes,2020,LDWP,PV,c-si,single-axis,177,10,,3,4,greenfield,non-agrivoltaic,0.055707
404096,single,64267,CA,Imperial,32.910699,-115.512279,46493,20210624,4,Valencia 2,2020,IID,PV,c-si,fixed-tilt,180,0,batteries,3,4.2,greenfield,non-agrivoltaic,0.435084
404125,multi,64308,CA,Sonoma,38.583694,-122.864523,32693,20210416,4,"Dissigno Healdsburg FPV, LLC",2020,CISO,PV,c-si,fixed-tilt,192,83,,3,4.4,greenfield,non-agrivoltaic,1.37258
404154,single,64376,CA,Fresno,36.648126,-120.24633,21515,20210614,4,Tranquillity ID,2018,CISO,PV,c-si,single-axis,180,0,batteries,1.3,1.6,greenfield,non-agrivoltaic,0.096782
404162,single,64391,CA,San Luis Obispo,35.596047,-120.689531,30594,20210723,4,Firestone Walker Brewery-Phase 1,2020,CISO,PV,c-si,single-axis,180,0,,1.6,2.4,greenfield,non-agrivoltaic,0.183178
404166,multi,64397,CA,Riverside,33.798117,-117.016669,48657,20201218,4,EMWD-San Jacinto RWRF NEM,2021,CISO,PV,,single-axis,180,,,1.3,1.6,greenfield,non-agrivoltaic,-0.78214
404167,multi,64398,CA,Riverside,33.696106,-117.218434,49336,20210621,4,EMWD-Sun City RWRF,2021,CISO,PV,,single-axis,180,,,1.6,1.8,greenfield,non-agrivoltaic,-0.705835
404170,single,64402,CA,El Dorado,38.69854,-120.830676,10325,20210419,4,El Dorado County,2021,CISO,PV,,fixed-tilt,180,,,1.5,1.9,greenfield,non-agrivoltaic,2.41994
404194,single,64438,CA,San Diego,33.210674,-117.176837,12336,20210621,4,Vallecitos Water District,2021,CISO,PV,,fixed-tilt,180,,,1.4,2.1,greenfield,non-agrivoltaic,2.127828
404196,single,64441,CA,Imperial,32.885328,-115.537213,54423,20210619,4,Valencia 3,2021,IID,PV,,single-axis,180,,,3,4.2,greenfield,non-agrivoltaic,0.156216
403259,single,62902,CA,Sonoma,38.539113,-122.815051,15838,20220501,4,Windsor Floating Solar,2020,CISO,PV,c-si,fixed-tilt,180,12,,1.5,1.8,greenfield,non-agrivoltaic,0.92898
404237,single,64518,CA,San Bernardino,33.947505,-117.639748,22786,20221026,4,CA Institute for Women,2020,CISO,PV,c-si,single-axis,180,0,,1,1.3,greenfield,non-agrivoltaic,-0.270094
404238,single,64519,CA,Imperial,32.825456,-115.775311,171492,20210611,4,Centinela State Prison,2019,IID,PV,c-si,single-axis,180,52,,6,8.2,greenfield,non-agrivoltaic,-0.46577
404239,single,64521,CA,Imperial,33.166494,-115.495569,168871,20210117,4,Calipatria State Prison,2019,IID,PV,c-si,single-axis,180,52,,6,8.2,greenfield,non-agrivoltaic,-0.450047
404241,multi,64523,CA,San Luis Obispo,35.4706,-120.634865,23468,20210723,4,Atascadero State Hospital,2020,CISO,PV,c-si,single-axis,180,0,,1.1,1.4,greenfield,non-agrivoltaic,-0.214949
404322,multi,64700,CA,El Dorado,38.638284,-121.056063,38451,20210304,4,"El Dorado Solar, LLC",2021,CISO,PV,,fixed-tilt,180,,,1.5,1.9,greenfield,non-agrivoltaic,-0.431927
404416,single,65089,CA,San Joaquin,38.042111,-120.936076,91922,20210427,4,Foothill Sanitary Landfill-Solar Array,2021,PACW,PV,,single-axis,180,,,3.5,5.3,landfill,non-agrivoltaic,-0.257259
404443,single,65277,CA,Kern,35.575751,-119.786573,31971,20210625,4,Wonderful Huller & Shellling,2021,CISO,PV,,single-axis,180,,batteries,1.5,2,greenfield,non-agrivoltaic,-0.153472
401580,multi,60231,CA,San Diego,33.212308,-117.301917,25951,20220217,4,Genentech-Oceanside Hybrid,2016,CISO,PV,c-si,single-axis,180,0,batteries,4.5,4.8,greenfield,non-agrivoltaic,2.439854
402756,multi,62015,CA,Kings,36.203455,-119.900562,4353573,20210703,4,Mustang Two,2020,CISO,PV,c-si,single-axis,179,0,,150,211,PCSC,grazing,-0.451992
403822,multi,63762,CA,Marin,38.156019,-122.566002,37218,20221019,4,Silveira Ranch Road Solar,2021,CISO,PV,,fixed-tilt,180,,,3,3.6,greenfield,non-agrivoltaic,0.570485
402874,multi,62177,CA,Riverside,33.795587,-115.371453,3949988,20221016,4,"Desert Harvest, LLC",2020,CISO,PV,thin-film,single-axis,180,0,,80,113.8,greenfield,non-agrivoltaic,-0.868428
404004,multi,64103,CA,Riverside,33.794421,-115.342448,3428132,20221031,4,"Desert Harvest II, LLC",2020,CISO,PV,thin-film,single-axis,180,0,batteries,70,99.6,greenfield,non-agrivoltaic,-0.863268
404481,single,65168,CA,Madera,37.10966,-120.298292,18849,20210707,4,Five H Farms Solar Array,2021,CISO,PV,,fixed-tilt,180,,,1.1,1.1,greenfield,non-agrivoltaic,-0.242404
400043,multi,56862,CA,Los Angeles,34.564433,-117.694466,50943,20210205,4,Bolthouse S&P and Rowen Farms Solar,2008,CISO,PV,c-si,single-axis,180,0,,1.2,1.8,greenfield,non-agrivoltaic,-0.730223
400340,multi,57970,CA,Butte,39.651561,-121.650012,21320,20220706,4,Butte College Main Campus Solar,2011,CISO,PV,c-si,fixed-tilt,195,18,,3.6,5,greenfield,non-agrivoltaic,3.48991
404496,multi,10444,CA,San Bernardino,35.027723,-117.356338,1548154,20231112,4,"Lockhart Solar PV, LLC",2023,CISO,PV,,single-axis,180,,,85,100.4,greenfield,non-agrivoltaic,-0.104839
405004,multi,66699,CA,San,35.0422,-117.349204,2214883,20230905,1,Lockhart Solar PV II,2023,CISO,PV,,single-axis,180,,,75,84.4,greenfield,non-agrivoltaic,-0.671485
404494,multi,10437,CA,San Bernardino,34.858925,-116.814282,431633,20230705,2,Sunray 2,2017,CISO,PV,c-si,single-axis,180,0,,20,26.9,greenfield,non-agrivoltaic,-0.158444
404495,multi,10438,CA,San Bernardino,34.862847,-116.831184,795053,20230802,2,Sunray 3,1985,CISO,PV,c-si,single-axis,180,0,,13.8,17.2,greenfield,non-agrivoltaic,-1.020471
404542,multi,61446,CA,Kern,34.829087,-118.568594,892210,20230918,2,"RE Gaskell West 2, LLC",2023,CISO,PV,,single-axis,180,,,45,45,greenfield,non-agrivoltaic,-0.410242
404543,single,61447,CA,Kern,34.825784,-118.582129,1024295,20230918,2,"RE Gaskell West 3, LLC",2023,CISO,PV,,single-axis,180,,,20,20,greenfield,non-agrivoltaic,-1.065133
400115,multi,57295,CA,Los Angeles,34.796534,-118.510081,1379960,20211002,4,Alpine Solar,2013,CISO,PV,thin-film,fixed-tilt,180,25,,66,86.4,greenfield,non-agrivoltaic,-0.15232
402356,multi,61445,CA,Kern,34.836923,-118.550114,689009,20211002,4,Gaskell West 1 Solar Facility,2018,CISO,PV,c-si,single-axis,180,0,,20,28,greenfield,non-agrivoltaic,-0.617837
404709,multi,64630,CA,Kern,34.873741,-118.353732,1760494,20231009,4,"Rabbitbrush Solar, LLC",2022,CISO,PV,thin-film,single-axis,180,,batteries,100,125.1,greenfield,non-agrivoltaic,0.02669
404544,single,61448,CA,Kern,34.843833,-118.53007,413074,20230918,2,"RE Gaskell West 4, LLC",2023,CISO,PV,,single-axis,180,,,20,20,greenfield,non-agrivoltaic,-0.45302
404545,single,61449,CA,Kern,34.84588,-118.543361,84711,20230918,2,"RE Gaskell West 5, LLC",2018,CISO,PV,,single-axis,180,,,20,20,greenfield,non-agrivoltaic,3.523215
405002,multi,66667,CA,Kern,34.836239,-118.147733,24842,20231017,4,City of Rosamond (CA),2023,CISO,PV,,single-axis,180,,,1,1,greenfield,non-agrivoltaic,-0.625969
400511,multi,58388,CA,Los Angeles,34.814214,-118.388961,5820081,20210206,4,Solar Star 1,2015,CISO,PV,c-si,single-axis,180,0,,314.4,397.9,greenfield,non-agrivoltaic,-0.030365
402927,multi,62288,CA,Kern,34.91039,-118.391826,1833134,20211123,4,"Valentine Solar, LLC",2019,CISO,PV,thin-film,single-axis,180,0,,111.2,135,greenfield,non-agrivoltaic,0.081452
404762,multi,64993,CA,Kern,34.915421,-118.35518,3711258,20211123,4,"BigBeau Solar, LLC",2022,CISO,PV,c-si,single-axis,180,,batteries,128,164.3,greenfield,non-agrivoltaic,-0.540875
400512,multi,58389,CA,Kern,34.829726,-118.441152,5326092,20210206,4,Solar Star 2,2015,CISO,PV,c-si,single-axis,180,0,,279.5,349.5,greenfield,non-agrivoltaic,-0.088551
401632,multi,60324,CA,Kern,34.825924,-118.332041,2455254,20210206,4,"Willow Spring Solar, LLC",2019,CISO,PV,thin-film,single-axis,180,,,100,125.7,greenfield,non-agrivoltaic,-0.394144
402297,multi,61353,CA,Imperial,32.660359,-115.629932,4075716,20210619,2,Mount Signal Solar Farm II,2020,CISO,PV,thin-film,single-axis,180,0,,153.5,199.6,greenfield,non-agrivoltaic,-0.441251
402201,multi,61202,CA,Imperial,32.668292,-115.559746,6389507,20210619,2,Mount Signal Solar Farm V,2018,CISO,PV,thin-film,single-axis,180,0,,252.3,328.1,greenfield,non-agrivoltaic,-0.390894
404597,single,63189,CA,Contra Costa,38.025122,-122.274498,17144,20230818,4,Bio-Rad,2020,CISO,PV,c-si,fixed-tilt,180,,,2.4,2.5,greenfield,non-agrivoltaic,1.610688
404684,multi,64471,CA,Contra Costa,37.847138,-121.616824,146625,20230301,4,Byron Highway Solar,2021,CISO,PV,c-si,single-axis,180,,,5,7,greenfield,non-agrivoltaic,-0.467355
404851,multi,65510,CA,Tuolumne,37.882971,-120.455445,50678,20230810,4,Sierra Pacific Chinese Camp,2023,CISO,PV,c-si,fixed-tilt,175,,,3.6,3.6,greenfield,non-agrivoltaic,0.026211
404511,single,58419,CA,San Bernardino,34.497824,-117.4723,41336,20220306,2,Victor Dry Farm Ranch B,2015,CISO,PV,c-si,fixed-tilt,193,15,,5,5.6,greenfield,non-agrivoltaic,1.391443
400523,multi,58418,CA,San Bernardino,34.497624,-117.470659,65710,20220306,2,Victor Dry Farm Ranch A,2015,CISO,PV,c-si,fixed-tilt,193,15,,5,6,greenfield,non-agrivoltaic,0.455712
404854,multi,65523,CA,San Luis Obispo,35.321552,-120.69217,31478,20230703,4,CA-DGS-California Men's Colony,2022,CISO,PV,,fixed-tilt,180,,,2.2,2.2,greenfield,non-agrivoltaic,0.001923
404520,single,59219,CA,Tulare,36.09401,-119.037477,12553,20210815,4,Porterville 6 and 7,2014,CISO,PV,c-si,fixed-tilt,180,20,,3,3.6,greenfield,non-agrivoltaic,4.596878
404606,single,63487,CA,Imperial,33.273731,-115.505335,366108,20230411,4,Wister Solar,2018,IID,PV,c-si,single-axis,180,,,20,25,greenfield,non-agrivoltaic,-0.032079
404923,multi,65965,CA,Kings,36.231328,-119.811814,282539,20230518,4,"Java Solar, LLC",2022,CISO,PV,c-si,single-axis,180,,,13.5,18.5,greenfield,non-agrivoltaic,-0.091574
403798,multi,63727,CA,Kings,36.211961,-119.87457,7348312,20210703,4,Slate Hybrid,2021,CISO,PV,c-si,single-axis,180,,batteries,50.5,67,greenfield,non-agrivoltaic,-1.285641
404571,multi,62546,CA,Kings,36.148542,-119.914298,7037612,20230520,1,Almond,2021,CISO,PV,,single-axis,180,,,19.9,19.9,greenfield,non-agrivoltaic,-1.418905
404664,multi,64197,CA,Fresno,36.159538,-120.111946,4431849,20230616,3,"Fifth Standard Solar PV, LLC (Hybrid)",2020,CISO,PV,,single-axis,180,,batteries,150,150,greenfield,non-agrivoltaic,-0.761739
404780,multi,65073,CA,Kern,35.692748,-119.989681,130218,20230520,4,Berrenda Mesa Water District,2022,CISO,PV,,single-axis,180,,,6.4,6.4,greenfield,non-agrivoltaic,-0.437535
404629,single,63875,CA,Kern,35.762638,-119.313552,78305,20231010,4,Kern Valley SP,2023,CISO,PV,,single-axis,180,,,3,3,greenfield,non-agrivoltaic,-0.667128
404859,multi,65564,CA,Kern,35.442009,-119.093343,16709,20240111,4,"Calibrant Bakersfield, LLC",2022,CISO,PV,c-si,single-axis,180,,,1.3,1.7,greenfield,non-agrivoltaic,0.676703
405005,single,66713,CA,Kern,35.081223,-119.318176,130124,20231120,4,Wheeler Ridge,2023,CISO,PV,,single-axis,180,,,4.5,4.5,greenfield,non-agrivoltaic,-0.746136
400833,multi,58990,CA,Kern,35.012711,-118.182571,432557,20200806,2,"RE Columbia Two, LLC",2014,CISO,PV,c-si,single-axis,180,0,,15,19.4,greenfield,non-agrivoltaic,-0.528611
400829,multi,58983,CA,Kern,35.02331,-118.172402,399686,20210731,2,"RE Camelot, LLC",2014,CISO,PV,c-si,single-axis,180,0,,45,59.1,greenfield,non-agrivoltaic,1.653942
404753,multi,64929,CA,Kern,35.018581,-118.124089,3165884,20231017,1,Edwards Sanborn S1,2021,CISO,PV,thin-film,single-axis,180,,batteries,44.6,48.6,greenfield,non-agrivoltaic,-1.153577
404752,multi,64928,CA,Kern,34.991851,-118.100955,512762,20231017,1,Edwards Sanborn S3,2022,CISO,PV,thin-film,single-axis,180,,batteries,37.7,41.2,greenfield,non-agrivoltaic,0.223499
404881,multi,65677,CA,Kern,34.973444,-118.08851,2104864,20231017,1,Edwards Sanborn S4,2022,CISO,PV,thin-film,single-axis,180,,batteries,41.2,44.8,greenfield,non-agrivoltaic,-1.02788
404746,multi,64878,CA,Kern,34.96308,-118.096328,4644531,20231017,1,Edwards Sanborn E1A,2021,CISO,PV,thin-film,single-axis,180,,batteries,149.3,157,greenfield,non-agrivoltaic,-0.762644
404384,multi,64877,CA,Kern,34.942287,-118.135456,1596217,20221026,1,Edwards Sanborn E3,2021,CISO,PV,,single-axis,180,,batteries,27.4,27.4,greenfield,non-agrivoltaic,-1.115137
404747,multi,64879,CA,Kern,34.944318,-118.087282,3775067,20231017,1,Edwards Sanborn E2,2021,CISO,PV,thin-film,single-axis,180,,batteries,137.8,146.9,greenfield,non-agrivoltaic,-0.654382
404803,multi,65182,CA,Los Angeles,34.693768,-118.234071,86791,20231017,4,CSP Los Angeles,2022,CISO,PV,thin-film,dual-axis,180,,,2.3,2.7,greenfield,non-agrivoltaic,-0.819719
404849,single,65485,CA,San Benito,36.875559,-121.603662,59016,20231025,4,Graniterock Quarry,2022,CISO,PV,c-si,fixed-tilt,200,,,4.4,5.7,greenfield,non-agrivoltaic,0.567447
404865,multi,65615,CA,Madera,36.957241,-120.034258,35591,20231002,2,CA - Madera USD - Madera South HS,2022,CISO,PV,,"fixed-tilt,single-axis",180,,,1.2,1.2,greenfield,non-agrivoltaic,-0.764479
404847,single,65469,CA,Madera,36.946456,-120.077629,44354,20231002,4,Sealed Air Madera Solar Project,2022,CISO,PV,c-si,single-axis,180,,batteries,3,3.5,greenfield,non-agrivoltaic,0.193009
404855,single,65528,CA,Fresno,36.659011,-119.732805,56718,20231015,4,CA - Fresno County - Juvenile Hall,2022,CISO,PV,c-si,single-axis,180,,,2.8,3.8,greenfield,non-agrivoltaic,-0.059354
404898,multi,65766,CA,Kings,36.41493,-119.553614,26233,20230917,4,Dover Dairy,2022,CISO,PV,c-si,single-axis,180,,,1.1,1.3,greenfield,non-agrivoltaic,-0.428912
404749,single,64909,CA,Tulare,35.817328,-119.063026,1163273,20230813,4,Luciana,2022,CISO,PV,c-si,single-axis,180,,,55.8,72.5,greenfield,non-agrivoltaic,-0.158383
404535,single,60953,CA,Inyo,36.268424,-117.983017,28875,20230526,4,Owens Valley Solar Project 11,2017,LDWP,PV,c-si,fixed-tilt,190,30,,1,1.1,greenfield,non-agrivoltaic,-0.671703
404560,multi,62320,CA,Los Angeles,34.716546,-118.261109,372911,20231017,4,Antelope Expansion 1B,2016,CISO,PV,c-si,single-axis,180,,,17,22.3,greenfield,non-agrivoltaic,-0.211869
400646,multi,58626,CA,Los Angeles,34.687307,-118.319773,667475,20210206,2,Western Antelope Blue Sky Ranch A,2014,CISO,PV,c-si,single-axis,180,0,,19.95,23.9,greenfield,non-agrivoltaic,-0.720199
404515,single,58756,CA,Los Angeles,34.723625,-118.290664,31235,20231017,1,Summer Solar D2,2014,CISO,PV,c-si,fixed-tilt,193,25,,1,1.2,greenfield,non-agrivoltaic,-0.664869
